handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell
0.969362295,0,0.85076898,0.676586958
0.960687011,4,0.500851301,0.633896603
0.980090748,3,0.369847313,0.517038124
0.966642843,2,0.410628639,0.63028627
0.988030045,1,0.699359807,0.994591026
0.986585385,1,0.3075594,0.509396696
0.97061599,1,0.806451424,0.293221761
0.980841159,0,0.653912968,0.78127186
0.983238742,3,0.333524566,0.502019078
0.971213124,4,0.71956712,0.833036316
0.9622458,0,0.612587063,0.473827813
0.986395407,1,0.716425569,0.703309526
0.961298334,3,0.054566217,0.491877406
0.970063964,1,0.323951621,0.511068977
0.983343717,3,0.633339362,0.987689059
0.966733468,0,0.171100285,0.889921748
0.989720545,2,0.886952684,0.399816204
0.963536039,3,0.506667417,0.320806796
0.989820053,1,0.51201541,0.682166814
0.963677875,4,0.34288294,0.712321886
0.970960595,4,1.006735737,0.814568803
0.978211145,2,1.075603629,0.741525872
0.968643894,3,1.18607303,1.073764763
0.963406982,3,0.729694356,1.026874581
0.975799195,2,0.742660135,1.313169141
0.985816565,1,1.23347136,0.836982771
0.963168582,0,1.2330921,0.783907442
0.976975011,0,1.112609115,0.56890129
0.981370704,4,1.003208712,1.147537943
0.961529921,0,1.175200946,1.044356773
0.981720518,4,1.01341308,1.064570841
0.986799583,4,1.115477537,0.831393638
0.970230955,1,1.122595729,0.532407608
0.979639087,2,1.074424857,1.01971855
0.982120338,1,0.853065759,1.161898534
0.977423257,2,0.582033306,1.044528164
0.972593096,4,0.688235462,0.785238538
0.961268274,2,0.787416594,0.806127299
0.98857536,3,0.485772165,0.750219938
0.978743381,1,0.570456525,0.965681936
0.983522516,0,0.828866453,0.546507629
0.982404513,1,0.216154466,0.455060798
0.984595355,1,0.522183272,0.811298164
0.969131586,3,0.563132502,0.809449625
0.985361505,2,0.904525368,0.61266217
0.970553991,1,0.414982047,0.774948257
0.960035101,4,0.691462511,0.5304938
0.967207395,1,0.625227135,0.465641824
0.961208712,2,0.071579193,0.699830941
0.962374745,0,0.798952966,0.547742253
0.988452644,3,0.811533724,0.609651511
0.964683747,4,0.692735864,0.951638262
0.977996875,0,0.680816638,0.057483958
0.961061719,1,0.648694027,0.766490296
0.976784842,4,0.917292513,0.370111043
0.981513487,2,0.737072022,0.97086024
0.980733227,1,0.817818096,0.208425155
0.965526479,0,0.81978924,0.619097955
0.981554459,3,0.659718661,0.520943207
0.963885307,2,0.618151342,0.104918191
0.977714604,2,0.876227098,0.198100245
0.980392671,3,0.50435279,0.898746149
0.960014064,2,1.028583521,0.501403449
0.981739762,3,1.25755442,1.015829881
0.970962501,4,1.186356841,0.082119937
0.968427928,1,1.127340053,1.172645074
0.960383075,4,1.189982786,0.731681739
0.970445757,2,0.361695217,1.033178235
0.98096818,1,0.444754919,1.076982244
0.984307107,0,1.139681484,0.519966447
0.976540073,3,1.133499178,0.59492657
0.969602259,4,1.012095464,0.638853789
0.977868772,2,0.746563384,1.106197165
0.967131893,1,1.084876929,1.179290145
0.962553153,1,0.525274474,1.014929486
0.97147201,0,1.257980676,1.151315816
0.96586668,2,1.092766078,1.040253813
0.967763933,1,1.067992495,1.120728352
0.9806765,2,1.121673895,0.597549612
0.963660989,1,0.585851425,1.055297137
0.98837146,3,0.861297384,1.197259261
0.960105392,4,0.429022791,1.021384184
0.972038162,3,1.174433503,1.112819493
0.987802032,4,1.060825768,0.560340847
0.983759877,0,1.003526858,0.662940314
0.974930596,1,0.093902588,1.049215749
0.984115593,3,1.157520403,1.198620202
0.965385577,1,1.121540864,1.180544068
0.964538245,3,1.260498092,0.567937914
0.980405654,1,1.258550372,1.093090851
0.983866609,2,1.081888539,0.973683684
0.979757779,1,0.660752739,1.094200078
0.963207587,1,1.099511971,0.517986303
0.985712249,3,1.172905323,0.579985028
0.988717423,2,0.853034222,1.152506645
0.960801277,2,0.363825819,1.048880952
0.985078405,1,0.762621312,1.116035034
0.989253578,1,1.22826869,1.02472705
0.970509496,2,1.038163159,0.371396357
0.966899447,3,0.847597944,1.038435658
0.969827055,2,1.128739222,0.176720514
0.962314865,2,1.21585308,0.773669728
0.987138576,0,1.008661562,1.137267762
0.968908474,2,1.059356075,0.90074437
0.975209644,0,0.111669425,1.002140161
0.988087316,4,1.13846648,1.286131579
0.982669632,2,1.073765359,0.749627489
0.978049177,1,0.750251781,0.526379493
0.972552676,3,0.682097559,0.7728463
0.985744305,1,0.637741626,0.585425091
0.967913414,2,0.341495444,0.455651839
0.985352326,1,0.243727429,0.539780862
0.965915395,2,0.7834261,0.826073813
0.971827868,3,0.656731196,0.895990816
0.967058135,0,0.938888238,0.627293627
0.965177953,3,0.860080327,0.748430135
0.973010422,4,0.800261951,0.540364398
0.965449456,4,0.232718976,0.39902822
0.963345368,3,0.894689454,0.645840166
0.967316261,2,0.09787164,0.089153824
0.981854762,0,0.976504464,0.16516374
0.972909391,2,0.379122155,0.364071423
0.975560814,0,0.732195694,0.696866359
0.987810466,0,0.814773479,0.669541208
0.987674285,3,0.804695046,0.403694664
0.975209414,3,0.922916398,0.569571259
0.985591062,2,0.668817986,0.535159449
0.971999976,1,0.797453289,0.522249821
0.973262383,4,0.973583949,0.247558749
0.965357265,3,0.886293393,0.767464207
0.979997071,1,0.985564589,0.547314201
0.982093528,3,0.708134837,0.458795185
0.970146959,3,0.839057226,0.742866407
0.98240835,3,0.617543145,0.963140483
0.964250952,3,0.802053921,0.694373948
0.989800712,4,0.877992901,0.60635759
0.984006005,3,0.358448301,0.885029483
0.978449125,1,0.958827399,0.940890253
0.972952107,1,0.977167039,0.274930941
0.980983187,2,0.878209072,0.589819687
0.974856478,1,0.950421086,0.439312734
0.98956352,4,0.704975597,0.907071333
0.982357587,4,0.395774099,0.865382588
0.973917299,3,0.097307315,0.891687796
0.971171333,3,0.744818776,0.995058413
0.985236124,0,0.096364861,0.699391625
0.974637061,1,0.079633496,0.578544698
0.97063262,0,0.696728923,0.947782016
0.988774985,4,0.594937542,0.531949126
0.964754623,1,0.491538041,0.704526071
0.962339255,0,0.689164827,0.471664387
0.979458702,2,0.95256206,0.403937722
0.980040758,3,0.736100487,0.739535172
0.987985592,1,1.03669498,1.093618418
0.963688084,1,0.637835613,1.168814407
0.980690052,4,0.452798401,1.148000797
0.969848266,2,1.224820216,0.536844841
0.985199894,2,0.286067892,1.03837627
0.962606354,4,1.250164657,1.096933712
0.962231945,2,1.008143615,0.77514569
0.971547198,4,1.268963732,1.054353508
0.986227275,0,1.01035045,0.34920666
0.978543545,1,0.805934824,1.158050153
0.961234534,0,0.598569633,1.011456828
0.985466327,1,0.424888238,1.219377576
0.979163977,3,1.028570246,0.44059072
0.965575476,0,1.126944215,1.133393061
0.961901181,2,1.054923926,0.312120029
0.966529309,1,1.002461959,1.175553291
0.988923726,3,0.79123013,0.836643071
0.960796062,4,0.870926807,0.605435178
0.974278399,2,0.57398708,0.65787074
0.97247774,3,0.616389063,0.350508422
0.980202962,1,0.732547655,0.802436681
0.974041245,3,0.657939548,0.626288026
0.98375803,0,0.656702614,0.347692565
0.985064678,4,0.399524348,0.720840907
0.986709838,2,0.62654938,0.493997212
0.963625616,4,0.751507421,0.374985458
0.962411905,1,0.773815751,0.643253483
0.960944521,2,0.6157947,0.473700331
0.979105005,2,0.258471238,0.241573778
0.984976595,2,0.736126446,0.494506874
0.987946466,0,0.957068145,0.645687623
0.960474679,4,0.824616704,0.556846266
0.964496233,2,0.77122667,0.589723035
0.976674664,0,0.163550818,0.49682915
0.981241343,3,0.462993491,0.32831005
0.969573465,1,0.312470586,0.558860185
0.984311604,4,0.851794803,0.550969697
0.969205759,2,0.260398099,1.180086801
0.961101514,3,1.181215518,0.257825639
0.984415601,1,1.020432835,1.203405884
0.978621598,4,1.180069688,0.927338224
0.972393422,2,1.029387524,0.768565028
0.978000016,1,0.359791331,1.228039681
0.961551227,3,0.585880724,1.053718976
0.960729789,0,1.079950741,0.742448087
0.978544022,3,0.464919943,1.224119339
0.984032177,3,1.100282584,1.115682009
0.975147891,3,0.401791378,1.006327205
0.964865431,4,1.256159851,1.00844892
0.963518546,1,0.525924825,1.117586163
0.97793542,0,1.079550541,0.700609239
0.970467652,1,1.080461127,1.118715107
0.980950012,0,1.02859118,0.575436049
0.986345801,1,0.628001101,1.031672382
0.979683126,4,0.553486751,0.324720613
0.983242929,1,0.17314589,0.935176932
0.968890227,1,0.32696555,0.220444855
0.987416175,3,0.599973771,0.297318386
0.967077085,1,0.74418659,0.774678481
0.979286543,2,0.515271185,0.345847828
0.981783401,2,0.926145884,0.499259161
0.979389703,4,0.684034672,0.601334692
0.967578847,2,0.353721016,0.379874483
0.971893649,1,0.577616673,0.783862456
0.960551243,2,0.736139838,0.77588197
0.989512856,0,0.791497978,0.58517465
0.975417822,3,0.816661293,0.405409099
0.975058873,1,0.227216072,0.838549018
0.968079149,2,0.876826846,0.745389297
0.970646642,0,0.705617616,0.704205059
0.965990495,1,0.765096183,0.525469716
0.974402608,2,0.708896015,0.454322952
0.961982262,0,0.716483737,0.725438194
0.974982677,1,0.114772505,0.54341615
0.971810242,4,0.816313831,0.619606834
0.969398691,0,0.357911735,0.830690837
0.965232287,4,0.247354539,0.540833292
0.968492038,3,0.730222273,0.443548103
0.961197369,1,0.933301157,0.962778236
0.987419956,3,0.777609797,0.984630596
0.987368105,3,0.71597327,0.588801157
0.962670514,1,0.777548741,0.483195506
0.966363882,0,0.50901999,0.417233137
0.965274345,4,0.201972676,0.414381816
0.978694352,2,0.646962584,0.507523553
0.963365499,4,0.443888825,0.734943765
0.963351958,1,0.662486,0.119919266
0.977426166,1,0.2079362,0.184394792
0.964376402,3,1.223069631,1.132933815
0.979235817,2,0.994858326,0.36119947
0.986605498,4,0.527851326,0.588656133
0.976475618,2,0.806008569,0.821662905
0.962779876,1,0.702421135,0.764144186
0.971293182,2,0.175024736,0.90361035
0.972197943,4,1.061557616,1.300302859
0.972771795,2,0.793780983,0.882538816
0.976997665,1,0.752109672,0.550903279
0.960731582,4,0.595052941,0.849969155
0.98496343,1,0.504326305,0.550958566
0.98095314,3,0.715995716,0.953809778
0.98007257,1,0.913727009,0.740674682
0.975014531,4,0.474057009,0.493384277
0.987421873,1,0.660445499,0.791909987
0.964233407,2,0.598936079,0.877795854
0.972414286,1,0.242491261,0.666611047
0.98460603,4,0.210110657,0.971514597
0.985449642,1,0.234196329,0.354808765
0.983964682,0,0.844271767,0.593254819
0.971703962,2,0.44534428,0.353484345
0.975990853,3,0.650389822,1.039238665
0.964133636,2,0.927327585,0.753460665
0.964014695,1,0.852232484,0.382205139
0.982125823,3,0.936149388,0.957652132
0.987892421,0,0.666234989,0.669853642
0.963413991,4,0.258768962,0.806330851
0.969491296,3,0.29935976,0.845952396
0.967130659,0,0.691612227,0.706475182
0.975312546,4,0.543696228,0.767721392
0.967528896,1,0.49108987,0.835761727
0.985463477,2,0.903473875,0.696946028
0.982668439,0,0.640710635,0.800555717
0.978908855,4,0.542283631,0.769952288
0.987186846,0,0.931445456,0.488060333
0.968183776,2,0.632314773,0.55511435
0.962042746,2,0.818885094,0.256475745
0.98450333,2,0.376658279,0.832062405
0.963169263,4,0.342617543,0.667929137
0.987384921,4,0.6118195,0.59222683
0.971026915,3,0.830688895,0.334887617
0.982900955,2,0.679438005,0.678695553
0.970120904,0,0.760981084,0.6033454
0.977286153,1,0.594092686,0.606772354
0.964479002,2,0.548124594,0.545133581
0.978402559,3,0.701549134,0.92041441
0.965105608,0,0.848436193,0.805351674
0.966602599,4,0.421305356,0.138275449
0.969070797,1,1.02133563,1.2751182
0.975120403,1,0.889776851,0.572594866
0.967606862,2,0.775780041,0.569185748
0.969327802,1,0.358642659,0.474872724
0.96898829,2,0.43510232,0.474681782
0.982028307,4,0.9179194,0.49066047
0.988413068,0,0.890609993,0.542947807
0.983579671,0,0.875057544,1.186973959
0.981284637,3,0.888220002,0.119529776
0.977160999,4,0.745301532,0.554688853
0.964071,2,0.753465103,0.428413695
0.973293249,2,0.934344877,0.490748578
0.961580866,4,0.536650585,0.68357044
0.964838673,2,0.387226408,0.659537562
0.963330557,0,0.894824984,0.976031015
0.968837143,2,0.792893542,0.617342157
0.975786819,3,0.901672343,0.643815914
0.976166302,1,0.980950613,0.850225619
0.985566278,0,0.65831729,0.381472054
0.962276234,2,0.25035863,0.407221459
0.977071783,0,0.951961093,0.956410905
0.963834743,2,0.793621996,0.624485641
0.962266547,2,0.185343882,0.347431209
0.985624448,0,0.550520979,0.461785112
0.964187379,1,0.686466166,0.399723266
0.965493114,4,0.550049625,0.623709437
0.962139928,3,0.836440047,0.875341568
0.961119609,3,0.756568182,0.435010695
0.970230534,0,0.753453226,0.851748597
0.986379796,4,0.988142264,0.579122338
0.98166897,2,0.670390789,0.863450435
0.978526758,3,0.958287214,0.581972341
0.968050124,2,0.402323346,1.242532443
0.968337198,4,0.588587662,0.977868613
0.988053937,1,0.927309743,0.384546751
0.974178287,0,0.348538371,0.457646904
0.974858718,1,0.533804911,0.56644222
0.972541198,3,0.580580458,0.601077676
0.960621496,2,0.825955668,0.765090341
0.985131622,3,0.412879338,0.64470872
0.982707869,1,0.42891676,0.565345263
0.980881752,3,0.662549582,0.979665188
0.966677275,2,1.057041403,1.125929501
0.968746515,0,0.257160868,0.915009941
0.968593594,2,0.245790905,0.58559465
0.962722594,1,0.695290189,0.675884792
0.973107008,3,0.476581297,0.652156179
0.985680591,2,0.054679292,1.106229234
0.987204141,0,0.618109187,0.509877198
0.96776188,0,0.878483881,0.309983998
0.980650973,3,0.614655511,0.984665846
0.979914127,2,0.562848952,0.787511222
0.968685215,2,0.442443328,0.749247224
0.967432902,2,0.5191506,1.20589811
0.974932443,1,0.597896483,0.672271834
0.983145229,2,0.358711301,0.799078222
0.964752422,1,0.758736442,0.908762738
0.973426314,1,0.593092931,0.081102348
0.960766426,2,0.755825314,0.634350206
0.982035841,0,0.598784543,0.706768137
0.961801011,4,0.756159184,0.927374043
0.980861215,2,0.645616018,0.166630385
0.974501864,2,0.577318679,0.321840058
0.963952,4,0.418778428,0.610032155
0.979558183,0,0.497625541,0.95300141
0.980859253,0,0.528481108,0.780608788
0.976774618,4,0.3820725,0.626926657
0.97807679,2,0.916410973,0.34897594
0.962415541,0,1.306417657,1.050986158
0.977360965,4,0.843917249,0.869535799
0.96385103,1,0.14171165,0.46920163
0.98148864,4,0.308344861,0.88220437
0.971859664,2,0.325154535,0.672192276
0.973919545,3,0.526661862,0.77703901
0.978351718,1,0.357344835,0.466388702
0.982329256,4,0.703175282,0.512061319
0.976419788,0,0.988539856,0.512328184
0.962695984,2,0.583870954,0.907916513
0.982509536,1,1.073957352,0.284862311
0.982428508,2,0.328032978,0.919417537
0.961565205,2,0.752632732,0.244035827
0.984225263,2,0.391558475,0.091833062
0.962060934,1,0.686334868,0.262553429
0.967431875,1,0.415994084,0.588445494
0.977070162,3,0.830664802,0.397132736
0.964490762,0,0.155131045,0.703758408
0.98536801,3,0.895940889,0.281888876
0.971015702,3,0.44541906,0.393735088
0.976542443,3,0.772332783,0.909679581
0.963547597,1,0.344625183,0.391429513
0.986963669,2,0.903735607,0.549008518
0.961147662,4,0.618525885,0.479010317
0.975655172,3,0.400099136,0.223578294
0.974890206,0,0.829938446,0.581709771
0.98162837,2,0.344576554,0.695244123
0.969331357,0,0.434495658,0.677465106
0.975353563,4,0.615708552,0.892268097
0.960826271,0,0.281258003,0.862591664
0.984184685,4,0.834187527,0.398572007
0.989537882,3,0.5439563,0.536320524
0.969263313,2,0.276180689,0.349003803
0.976580299,2,0.757277002,0.25698931
0.974281517,1,0.576871145,0.622380137
0.976364976,4,0.687570332,0.533194865
0.962324649,3,0.214221831,1.28121547
0.989879408,1,0.489614577,0.620825882
0.964705497,4,0.682356553,0.550321758
0.975562268,1,0.594342456,0.274295476
0.961470193,1,0.724206432,0.600331589
0.963415193,0,0.287233812,0.735323124
0.974102596,1,0.365728826,0.42717498
0.973383003,1,0.737456567,0.947800675
0.969394412,4,0.789278163,0.435266671
0.986975459,0,0.621053761,0.668907694
0.962783259,1,0.73257934,0.663915397
0.986373081,0,0.64921519,0.500489922
0.960737511,3,0.783920757,1.057421523
0.980689752,3,0.562274647,0.948974556
0.974949338,4,0.800571012,0.970972332
0.971472988,1,0.806626939,0.291878402
0.984553917,4,0.666967201,1.021790354
0.988187269,1,0.414306866,0.775432207
0.983367389,3,0.684161343,0.46265798
0.976370221,2,0.529333359,0.682686513
0.970108391,4,0.741113049,0.734724153
0.986700684,1,0.782390223,1.027476526
0.970843025,0,0.645254908,0.44615096
0.983869127,3,0.59499246,0.356966942
0.964719351,3,0.538559763,0.335800017
0.966974163,0,0.48777184,0.939165689
0.965390259,4,0.856400903,0.830147666
0.969140332,3,0.614973274,0.878182439
0.985854251,4,0.859438686,0.079799011
0.978566223,0,0.696908281,0.665060185
0.974774335,3,0.228169193,0.832843847
0.970949787,2,0.751565197,0.674819805
0.97194973,4,0.587639113,0.396925883
0.981282195,1,0.771496825,0.815348544
0.985725483,2,0.448186313,0.307232579
0.960415103,3,0.73758703,0.560172389
0.966977096,1,0.676792267,1.25974149
0.980946537,0,0.887996299,0.538001699
0.962366298,0,0.72920893,0.681571554
0.960544239,2,0.669066063,0.780877077
0.983408679,3,0.789233402,0.828998421
0.971709545,3,0.675939503,0.604583721
0.973964782,1,0.814439182,0.797389656
0.962293813,1,0.683583791,0.386284233
0.96938775,3,0.690666308,0.922041981
0.9828677,4,0.122127935,0.519715274
0.964357786,2,0.731607294,0.556403841
0.973320626,1,0.398410918,0.285357367
0.970966031,0,0.968570343,0.589370071
0.973148953,4,0.785898137,0.676385853
0.965767885,3,0.894290483,0.532867276
0.976089101,4,0.604428756,0.984233424
0.965998014,0,0.534168917,0.445433111
0.967125383,0,0.904379682,0.321918302
0.976578142,3,0.912123615,0.28772865
0.976299885,4,0.665408684,0.721009442
0.989449855,1,0.110539266,0.597229887
0.969735286,0,1.046884447,0.780648362
0.981592175,2,0.507103788,0.517753909
0.960157102,1,0.769377022,0.81556775
0.969416249,4,0.559656968,0.612231647
0.986759994,1,0.413654178,0.839157918
0.978123752,1,0.099756725,0.024062305
0.984394659,0,0.392645329,0.164833077
0.986464022,2,0.557455631,0.780654775
0.976787254,1,0.806523012,0.863244636
0.975504631,4,0.562443783,0.971930367
0.989148804,2,0.975839598,1.020860626
0.988696235,3,0.918958455,0.449231768
0.97687519,0,0.150078151,0.782401935
0.98836541,4,0.612138876,0.700084622
0.968764813,4,0.653280745,0.848478192
0.981283719,3,0.299031417,0.661916545
0.961388292,3,0.205648443,0.934475932
